Date,JMOM,VUG,VONV,IUSV,FREL,XSW,VHT,MGK,JVAL,VOT,VIOG,NURE,GLD,XLU,TQQQ,VCR,FNCL,IFRA,PBD,RYT,FTEC,SCHI,SUSC,VTC,VCIT
2020-06-15,29.987138748168945,194.2037811279297,48.538944244384766,50.875526428222656,22.871240615844727,107.84056091308594,182.8214874267578,156.94947814941406,23.26852798461914,160.5431365966797,142.30935668945312,23.14911651611328,162.3300018310547,55.491050720214844,21.947500228881836,191.29620361328125,32.99601745605469,22.965496063232422,15.053092956542969,193.8147735595703,77.75240325927734,50.349090576171875,26.464141845703125,87.63056945800781,90.47359466552734
2020-06-16,30.504716873168945,197.94778442382812,49.24484634399414,51.683837890625,23.30384063720703,109.71707916259766,186.92185974121094,159.96527099609375,23.724138259887695,163.54290771484375,145.57052612304688,23.74488067626953,162.25,55.744693756103516,23.107500076293945,195.0356903076172,33.60029983520508,23.653581619262695,15.240518569946289,198.33358764648438,79.52486419677734,50.426090240478516,26.42086410522461,87.5062255859375,90.67324829101562
2020-06-17,30.591310501098633,198.11572265625,48.836666107177734,51.24119567871094,22.974689483642578,109.60728454589844,186.824462890625,160.2915496826172,23.56524658203125,163.404296875,143.88575744628906,23.07762336730957,162.55999755859375,55.575599670410156,23.332500457763672,194.75401306152344,33.03438186645508,23.227991104125977,15.210925102233887,197.28773498535156,79.47564697265625,50.37796401977539,26.367002487182617,87.28620147705078,90.64474487304688
2020-06-18,30.651330947875977,198.54051208496094,48.79825210571289,51.18345642089844,22.701961517333984,110.61540985107422,186.59072875976562,160.53875732421875,23.546106338500977,163.72109985351562,143.02859497070312,22.798330307006836,162.24000549316406,55.566200256347656,23.512500762939453,193.96725463867188,33.04397964477539,23.094812393188477,15.299704551696777,197.18905639648438,79.82027435302734,50.27978515625,26.42086410522461,87.47370910644531,90.50210571289062
2020-06-19,30.444692611694336,197.81936645507812,48.351661682128906,50.79854965209961,22.41490936279297,110.2061767578125,188.43148803710938,159.8663787841797,23.3575439453125,163.18649291992188,141.78717041015625,22.200658798217773,164.02999877929688,54.00677490234375,23.479999542236328,192.60745239257812,32.78812026977539,22.727123260498047,15.260246276855469,195.95578002929688,79.35240936279297,50.28171920776367,26.434328079223633,87.49567413330078,90.44505310058594
2020-06-22,30.707422256469727,200.2692413330078,48.38047409057617,50.750431060791016,22.358068466186523,111.76763153076172,188.48623657226562,162.03179931640625,23.318300247192383,164.66165161132812,143.08767700195312,22.18254280090332,165.08999633789062,54.533451080322266,24.315000534057617,194.71804809570312,32.652950286865234,22.842931747436523,15.400703430175781,197.41285705566406,80.82317352294922,50.17871856689453,26.38912582397461,87.51481628417969,90.1883316040039
2020-06-23,30.77250099182129,201.53372192382812,48.385276794433594,50.82741165161133,22.272804260253906,111.98726654052734,189.33689880371094,163.41612243652344,23.398286819458008,164.55276489257812,143.94485473632812,22.06243896484375,166.47999572753906,53.984046936035156,24.950000762939453,196.63677978515625,32.730194091796875,22.78502655029297,15.568854331970215,197.6406707763672,81.35619354248047,50.206634521484375,26.38239288330078,87.38665008544922,90.27388763427734
2020-06-24,30.03590202331543,196.72283935546875,46.95426559448242,49.38399887084961,21.65700912475586,108.89232635498047,184.35023498535156,159.47085571289062,22.70055389404297,160.35504150390625,139.06788635253906,21.50480079650879,165.89999389648438,53.49147033691406,23.479999542236328,191.27017211914062,31.571605682373047,22.167390823364258,15.390812873840332,191.85597229003906,79.49058532714844,50.16236114501953,26.396818161010742,87.23839569091797,90.09322357177734
2020-06-25,30.361305236816406,198.92941284179688,47.50628662109375,49.865142822265625,21.922271728515625,110.75927734375,186.41334533691406,161.1915740966797,22.868240356445312,162.19522094726562,141.3440704345703,21.69258689880371,165.8000030517578,52.828399658203125,24.102500915527344,191.75717163085938,32.430885314941406,22.280302047729492,15.390812873840332,193.95590209960938,80.46781921386719,50.13542556762695,26.396818161010742,87.29100799560547,90.06471252441406
2020-06-26,29.809101104736328,193.84107971191406,46.38485336303711,48.83550262451172,21.514902114868164,109.00213623046875,183.84178161621094,157.13998413085938,22.394084930419922,159.6556396484375,136.84690856933594,21.284740447998047,166.5399932861328,52.26951217651367,22.3700008392334,187.54957580566406,31.040578842163086,21.877872467041016,15.04461669921875,191.5389862060547,79.06615447998047,50.10556411743164,26.392969131469727,87.33403778076172,90.02667236328125
